,artist,Lyrical/Misc,Bragging/Combative,Money/Party,Romance/Sex,words_per_line,unique_words,unique_word_rate,syllables_per_line,syllables_per_word,tsne-2d-one,tsne-2d-two,cluster
0,03 Greedo,-1.1080941931457096,1.1151064599355913,0.7805397945180766,-0.22712323899451012,0.5145027064394344,-0.3442849685874302,-1.123739744281131,0.4825828911281931,-0.24478329254125955,-0.20321342,-3.2974455,2
1,070 Shake,-0.8346640762067865,-1.0355821334255704,0.8193086845809541,1.8037359495397118,-0.4424011749602101,-1.0178692303633279,-1.090486109866795,-0.3940983834046242,0.28549218795758924,8.416159,-11.573661,4
2,2 Chainz,-0.5261461878799091,0.1475108770699726,0.8274689595628898,-0.6717897344935416,0.05672154996784091,-0.22144645044690528,0.30788140059448044,0.03634488135925515,-0.1437566108260485,-1.2666713,0.681996,2
3,2 Pistols,-0.9742417673045877,0.5569399561392002,0.5617636220089659,0.5920356245773102,-0.8837270546937069,-0.44415007402758794,-0.06524017431433107,-1.058427976445754,-1.3928787949580503,-3.2702534,-7.262373,2
4,21 Savage,-1.5904258434457752,1.4479836765678984,2.6941372787511937,-0.47586893101405614,0.1619603277746139,-0.2919746752616331,-1.1502679422641773,-0.08684649929719629,-1.6440920186803747,2.1718936,-4.573637,0
5,22Gz,-1.3270109144504747,0.3345992649237324,-0.44915904118913935,-1.0443080727060767,0.3160506013903818,-0.30620307504624983,-1.3471224802581545,0.1558607124522584,-1.223220847491513,-6.9612527,-6.9327946,2
6,24kGoldn,0.00013945651557797906,-0.5913766628627244,0.4767158123441225,1.3990725104369666,0.2251300921991094,-1.2715581521978376,-0.7208982103096414,0.2740917878182451,0.34904982840668664,10.285872,-4.150739,4
7,2Mex,-0.20938666484348742,-1.1359460603696783,-0.33589730632136944,-0.9003867308380934,-0.7414719554300656,0.17421465885786944,1.7212502210858618,-0.3542970897713008,3.0949974925879684,-1.3030709,6.140243,3
8,360,-1.6951714115454648,-1.0536129530363314,-0.871779379147648,1.3120204055702118,0.07017679671217308,-1.2354012774510468,-1.1966470462202317,-0.6135070487349044,-4.565455478066253,-2.2406116,-8.46059,4
9,40 Glocc,-1.1111506850775024,1.1115680405943102,0.5390707939874115,-0.3303600423690218,0.1040671226911268,0.32212563471840605,0.17205328725972327,0.005504616054309644,-0.6957062384154905,-3.9352806,-3.6494942,2
10,50 Cent,-0.3370627234764606,0.6969814386985833,-0.4243267190261532,2.210656573126935,0.6408531675147572,0.18353771774487415,0.05084565774375919,0.5784607252878698,-0.39146086132961555,9.427954,2.2767873,2
11,60 Second Assassin,1.1335256867330676,0.7770748146162224,-0.04515565771544144,-0.522577868642159,0.8363771281687661,2.0942451436756504,-0.018209426064556125,0.8056340574192127,-0.2233268101775661,-10.819852,7.500326,1
12,6ix9ine,-1.5585709348896342,1.0314759181005697,1.6591791619259224,0.05303788667209848,0.41835372730826076,-0.8520538276502757,-0.6057299336670283,0.09982185542194108,-2.00659414769428,0.7420057,-5.574695,0
13,6lack,0.2779838202613426,-0.17968905060951074,1.1778046312161095,1.5250049020152996,-0.12955911436659506,-0.2667541391728223,-0.13736085392796393,-0.1318352430895722,-0.12770879124916587,11.305006,-4.954906,3
14,88-Keys,1.021146356789907,-0.5433225262144968,-0.13579451447310772,0.6295311242507912,-0.7065953002173956,-0.36964499879177637,1.2962549467099787,-0.6909703168185565,0.022597909266417627,6.2324123,3.796447,3
15,9lokkNine,-0.6719954313706071,0.6424212427916508,3.7478103049511353,-0.5722174370997993,1.8916874873356069,0.256823074077968,0.015669553025279222,1.7812382044103086,-0.5785122974852698,4.362357,-2.644635,0
16,9th Prince,0.39161561892126057,-0.3420682345169449,-0.6281946653436185,-0.7102869322077946,0.6075758340588966,0.537847919235703,1.669991502733885,0.6637369610050863,0.35243434705460924,-2.6351964,11.298491,1
17,A$AP Ferg,-0.402827387226953,0.19114989642233216,1.145487110965469,-0.020382606228283827,0.7137266088584115,-0.20269844131893952,-0.11781528928518814,0.6934381021506625,-0.08589112812032786,2.9470732,-1.1587969,0
18,A$AP Mob,-0.714677326187448,0.9468192971966236,0.6188662424131443,-0.47855704702918533,-0.09701127579075335,0.517202790136455,-0.1639845635471807,-0.22575072037911859,-0.7981654452819695,-3.826445,-3.4767416,2
19,A$AP Nast,-0.789545567915349,0.6312951472060631,-0.442841653586953,-0.5925682284534673,-0.41338008124346254,-0.8627845960327297,0.3174671486393186,-0.5817007127773312,-1.246190197704156,-6.1732917,-5.064038,2
